person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,monthly_payment_est,income_per_year_of_emp,interest_income_ratio,credit_exp_ratio,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
76.0,1824908.0,74.9,4,31512.0,7.38,0.42,1,23.0,1.0,2626.0,24043.583662714096,4.044037264323865e-06,0.3026315789473684,0,0,1,0,1,0,0,0
50.0,4858977.0,49.1,3,19023.0,16.8,0.687,1,30.0,1.0,1585.25,96985.56886227545,3.4575171980609917e-06,0.6,0,0,0,0,0,0,0,1
31.0,2040503.0,5.2,7,31752.0,17.95,0.482,0,23.0,1.0,2646.0,329113.3870967742,8.796846269353061e-06,0.7419354838709677,1,0,0,0,0,0,0,1
72.0,4671592.0,69.2,1,25926.0,14.42,0.255,0,26.0,1.0,2160.5,66546.89458689459,3.08674150338011e-06,0.3611111111111111,0,0,1,0,0,0,0,1
29.0,2413409.0,8.9,3,24820.0,7.41,0.486,0,22.0,1.0,2068.3333333333335,243778.68686868687,3.0703444503834825e-06,0.7586206896551724,0,0,1,0,1,0,0,0
64.0,5946795.44,36.3,6,20574.0,18.52,0.75,1,7.0,1.0,1714.5,159431.51313672925,3.1142818132177395e-06,0.109375,0,0,0,0,0,0,0,0
36.0,3054999.0,23.8,4,28431.0,12.22,0.341,1,21.0,1.0,2369.25,123185.44354838709,4e-06,0.5833333333333334,0,0,1,1,0,0,0,0
81.0,779292.0,79.1,1,15243.0,18.53,0.253,1,16.0,1.0,1270.25,9728.988764044945,2.3777962845810243e-05,0.19753086419753085,1,0,0,1,0,0,0,0
65.0,2337647.0,33.8,3,24800.0,8.88,0.691,1,20.0,1.0,2066.6666666666665,67173.7643678161,3.7986899652984542e-06,0.3076923076923077,0,1,0,0,0,0,0,0
83.0,3727234.0,59.0,3,16675.0,6.78,0.633,0,30.0,1.0,1389.5833333333333,62120.566666666666,1.8190428025064157e-06,0.3614457831325301,1,0,0,0,0,0,1,0
73.0,193073.0,36.0,3,32813.0,6.59,0.584,1,7.0,1.0,2734.4166666666665,5218.189189189189,3.413199084288925e-05,0.0958904109589041,0,0,1,0,0,0,1,0
72.0,2342401.0,46.3,2,24367.0,15.02,0.435,1,7.0,1.0,2030.5833333333333,49522.21987315011,6.412221301040555e-06,0.09722222222222222,0,0,0,0,0,0,0,1
55.0,1089610.0,36.5,1,22345.0,15.95,0.816,0,12.0,1.0,1862.0833333333333,29056.266666666666,1.4638251632922208e-05,0.21818181818181817,0,1,0,0,1,0,0,0
55.0,580515.0,53.3,2,28900.0,7.31,0.346,0,26.0,1.0,2408.3333333333335,10690.883977900554,1.2592245519503337e-05,0.4727272727272727,0,0,0,1,0,0,0,0
73.0,1989681.0,18.9,4,20878.0,22.57,0.526,0,27.0,1.0,1739.8333333333333,99983.96984924623,1.134352122600496e-05,0.3698630136986301,0,0,0,0,0,0,1,0
74.0,1823231.0,31.4,7,32010.0,19.15,0.455,1,3.0,1.0,2667.5,56272.56172839506,1.050332596180848e-05,0.04054054054054054,0,0,0,0,1,0,0,0
41.0,1553317.0,0.1,5,21317.0,12.48,0.663,1,25.0,1.0,1776.4166666666667,1412106.3636363635,8.034414073615319e-06,0.6097560975609756,0,0,0,0,0,1,0,0
88.0,4266511.0,73.8,6,10561.0,15.4,0.461,1,13.0,1.0,880.0833333333334,57038.91711229947,3.6095058445868663e-06,0.14772727272727273,0,0,0,0,0,1,0,0
75.0,892698.0,34.9,4,24901.0,12.58,0.373,0,6.0,1.0,2075.0833333333335,24866.239554317548,1.4092095992042111e-05,0.08,0,0,1,0,0,1,0,0
55.0,1563657.0,35.6,6,24326.0,9.56,0.231,0,16.0,0.0,2027.1666666666667,42722.86885245902,6.113868889488622e-06,0.2909090909090909,0,0,0,1,0,0,0,0
39.0,5942271.0,17.8,3,20112.0,7.09,0.342,1,4.0,1.0,1676.0,316078.24468085106,1.1931463251766327e-06,0.10256410256410256,0,0,0,0,0,0,1,0
100.0,5034613.0,61.8,5,20917.0,13.4,0.559,1,7.0,1.0,1743.0833333333333,80168.99681528663,2.6615744523810565e-06,0.07,1,0,0,0,0,0,1,0
81.0,494999.0,2.1,1,6943.0,22.41,0.219,1,12.0,1.0,578.5833333333334,159677.09677419355,4.5272727272727274e-05,0.14814814814814814,0,0,1,0,1,0,0,0
92.0,875158.0,12.7,7,9627.0,9.46,0.265,0,28.0,0.0,802.25,63880.14598540146,1.080946433733756e-05,0.30434782608695654,0,0,0,0,0,1,0,0
45.0,1307306.0,6.4,4,25343.0,18.72,0.678,0,13.0,1.0,2111.9166666666665,176662.97297297296,1.4319513320130618e-05,0.28888888888888886,0,1,0,0,0,0,0,0
85.0,5493612.0,53.6,1,33340.0,6.53,0.727,0,20.0,1.0,2778.3333333333335,100615.60439560439,1.188653077674019e-06,0.23529411764705882,0,1,0,0,1,0,0,0
92.0,1631650.0,84.0,1,677.0,17.35,0.569,1,10.0,1.0,56.416666666666664,19195.882352941175,1.0633401383016344e-05,0.10869565217391304,0,0,0,1,0,0,0,0
59.0,72197.95,25.6,4,7926.0,16.74,0.798,1,12.0,1.0,660.5,2714.208646616541,0.00023185932759409934,0.2033898305084746,0,0,1,1,0,0,0,0
80.0,5572017.0,61.3,3,18539.0,8.87,0.371,0,16.0,1.0,1544.9166666666667,89438.47512038524,1.591882869007243e-06,0.2,1,0,0,0,0,0,1,0
44.0,5325417.0,31.0,3,25580.0,9.82,0.703,0,5.0,1.0,2131.6666666666665,166419.28125,1.8439867067711868e-06,0.11363636363636363,1,0,0,0,0,0,1,0
58.0,1724444.0,51.0,7,19288.0,14.75,0.754,0,28.0,1.0,1607.3333333333333,33162.38461538462,8.553476625812942e-06,0.4827586206896552,0,0,1,0,1,0,0,0
54.0,89166.0,10.1,3,6159.0,16.03,0.767,0,14.0,1.0,513.25,8032.972972972973,0.00017977502887839674,0.25925925925925924,0,1,0,1,0,0,0,0
70.0,301883.0,17.4,6,3978.0,11.12,0.034,1,24.0,1.0,331.5,16406.684782608696,3.683534072690172e-05,0.34285714285714286,0,0,1,0,1,0,0,0
38.0,1447401.0,37.4,1,31670.0,14.66,0.423,1,9.0,1.0,2639.1666666666665,37692.734375,1.0128492291706105e-05,0.23684210526315788,0,0,0,0,0,0,0,1
78.0,2262233.0,56.9,2,4017.0,22.62,0.35,0,11.0,1.0,334.75,39071.381692573406,9.998965624245768e-06,0.14102564102564102,0,1,0,0,0,0,1,0
80.0,1190430.0,26.5,1,8350.0,11.3,0.057,1,29.0,1.0,695.8333333333334,43288.36363636364,9.492360329998127e-06,0.3625,1,0,0,0,0,0,0,1
36.0,4159304.0,8.1,1,7244.0,10.59,0.728,1,8.0,1.0,603.6666666666666,457066.37362637365,2.5460984467356927e-06,0.2222222222222222,1,0,0,0,0,0,1,0
93.0,3813395.0,65.4,6,23273.0,10.24,0.478,0,5.0,1.0,1939.4166666666667,57430.64759036144,2.685270556742599e-06,0.053763440860215055,0,0,0,1,0,0,0,0
76.0,3911297.0,7.6,6,6748.0,11.63,0.536,0,22.0,1.0,562.3333333333334,454801.9767441861,2.9734374624485276e-06,0.2894736842105263,1,0,0,1,0,0,0,0
81.0,316916.0,8.3,2,4502.0,11.33,0.102,1,13.0,1.0,375.1666666666667,34076.98924731182,3.575068551071732e-05,0.16049382716049382,0,1,0,1,0,0,0,0
99.0,4139316.0,31.1,4,2832.0,10.41,0.198,1,26.0,0.0,236.0,128950.65420560747,2.514907652639312e-06,0.26262626262626265,0,0,1,0,0,0,0,0
100.0,2562845.0,39.6,6,17852.0,8.97,0.628,0,21.0,1.0,1487.6666666666667,63124.26108374384,3.5000152174574677e-06,0.21,0,1,0,0,0,0,0,0
89.0,4879217.0,73.7,7,32275.0,6.25,0.31,1,8.0,1.0,2689.5833333333335,65317.496653279784,1.280942970779334e-06,0.0898876404494382,0,0,0,0,1,0,0,0
44.0,1418474.0,11.0,1,8612.0,22.25,0.052,0,2.0,1.0,717.6666666666666,118206.16666666667,1.5685859814237122e-05,0.045454545454545456,0,0,1,1,0,0,0,0
66.0,5138639.0,49.0,1,2403.0,14.79,0.645,1,26.0,1.0,200.25,102772.78,2.8781934519639437e-06,0.3939393939393939,0,0,0,1,0,0,0,0
51.0,1939657.0,37.2,5,21498.0,17.32,0.756,0,2.0,1.0,1791.5,50776.3612565445,8.929409205127915e-06,0.0392156862745098,0,0,1,0,0,0,1,0
90.0,5158124.0,0.4,5,21941.0,12.22,0.313,0,26.0,1.0,1828.4166666666667,3684374.285714286,2.369077911062644e-06,0.28888888888888886,1,0,0,0,0,0,0,0
98.0,4472653.0,81.0,3,27877.0,12.52,0.478,1,23.0,1.0,2323.0833333333335,54544.54878048781,2.7992328492210666e-06,0.23469387755102042,0,0,1,0,0,0,0,1
28.0,1462316.0,26.0,1,29905.0,17.88,0.296,1,7.0,1.0,2492.0833333333335,54159.851851851854,1.2227170989600749e-05,0.25,0,0,0,0,0,0,1,0
67.0,5275082.0,66.9,6,26198.0,8.05,0.059,1,23.0,0.0,2183.1666666666665,77688.98379970544,1.5260423390494522e-06,0.34328358208955223,0,0,1,0,1,0,0,0
91.0,4132784.0,57.6,5,17583.0,7.73,0.093,0,18.0,0.0,1465.25,70525.32423208191,1.8704094212498352e-06,0.1978021978021978,0,1,0,0,0,0,1,0
58.0,813359.0,1.1,1,27831.0,15.12,0.259,0,28.0,1.0,2319.25,387313.8095238095,1.8589554440838006e-05,0.4827586206896552,0,1,0,0,0,0,0,0
78.0,2205580.0,64.1,6,21393.0,10.7,0.582,1,25.0,1.0,1782.75,33879.87711213518,4.8513294229502336e-06,0.32051282051282054,1,0,0,0,0,0,0,0
81.0,1794146.0,38.1,4,7706.0,21.86,0.677,1,2.0,1.0,642.1666666666666,45886.086956521736,1.2184062955822461e-05,0.024691358024691357,1,0,0,0,1,0,0,0
43.0,73518.0,30.9,3,23756.0,10.58,0.648,1,11.0,1.0,1979.6666666666667,2304.639498432602,0.00014390837742624357,0.2558139534883721,0,1,0,0,0,0,1,0
79.0,2768717.0,23.6,3,19420.0,19.4,0.016,1,7.0,1.0,1618.3333333333333,112549.47154471544,7.006852991167753e-06,0.08860759493670886,0,0,0,0,0,0,0,0
64.0,124243.0,27.7,5,23964.0,17.87,0.036,1,24.0,1.0,1997.0,4329.024390243902,0.00014382988313318954,0.375,0,0,0,1,0,0,0,0
59.0,2322620.0,35.3,1,20509.0,9.5,0.402,1,4.0,1.0,1709.0833333333333,63984.0220385675,4.090206710436184e-06,0.06779661016949153,0,1,0,1,0,0,0,0
74.0,2564837.0,46.6,7,14196.0,18.11,0.764,0,3.0,1.0,1183.0,53883.13025210084,7.0608747998898955e-06,0.04054054054054054,0,1,0,0,0,0,0,1
35.0,272508.0,2.2,5,19333.0,10.12,0.777,1,20.0,1.0,1611.0833333333333,85158.75,3.713638815598751e-05,0.5714285714285714,1,0,0,0,1,0,0,0
61.0,5675445.0,22.6,5,29836.0,20.44,0.31,1,15.0,1.0,2486.3333333333335,240484.95762711862,3.601479073186495e-06,0.2459016393442623,0,0,0,0,1,0,0,0
85.0,4980563.0,7.0,7,12280.0,20.93,0.812,1,28.0,1.0,1023.3333333333334,622570.375,4.202335317847537e-06,0.32941176470588235,0,0,1,0,0,0,0,1
74.0,5866766.0,69.3,4,12721.0,11.88,0.485,1,16.0,1.0,1060.0833333333333,83453.28591749645,2.024965368490005e-06,0.21621621621621623,0,0,1,0,0,0,0,0
53.0,4933426.0,41.3,5,21983.0,15.16,0.076,1,21.0,1.0,1831.9166666666667,116629.45626477542,3.072914629120893e-06,0.39622641509433965,0,0,0,0,1,0,0,0
49.0,1280485.0,40.0,5,5916.0,7.72,0.72,0,21.0,1.0,493.0,31231.341463414636,6.028960878916286e-06,0.42857142857142855,0,0,0,0,1,0,0,0
32.0,5231528.0,3.0,5,2968.0,6.78,0.086,0,19.0,0.0,247.33333333333334,1307882.0,1.295988228298075e-06,0.59375,0,0,0,0,0,0,0,0
48.0,5797721.0,26.1,2,30467.0,11.18,0.209,0,14.0,1.0,2538.9166666666665,213938.0442804428,1.9283435804614296e-06,0.2916666666666667,0,0,0,0,0,0,1,0
81.0,1697481.0,0.8,1,31961.0,16.43,0.646,0,24.0,1.0,2663.4166666666665,943045.0,9.679042251994424e-06,0.2962962962962963,0,1,0,0,0,1,0,0
76.0,604198.0,2.9,7,26861.0,13.36,0.647,0,17.0,1.0,2238.4166666666665,154922.5641025641,2.2111920079311617e-05,0.2236842105263158,1,0,0,0,0,1,0,0
75.0,3085362.0,37.3,4,11585.0,18.85,0.455,1,3.0,1.0,965.4166666666666,80557.75456919061,6.109491816684131e-06,0.04,1,0,0,0,1,0,0,0
81.0,2958934.5,49.8,6,22023.0,13.81,0.527,1,26.0,1.0,1835.25,58246.74212598425,4.667219004942825e-06,0.32098765432098764,1,0,0,1,0,0,0,0
64.0,4445971.0,20.7,6,3448.0,13.54,0.738,0,25.0,1.0,287.3333333333333,204883.45622119817,3.0454532777084513e-06,0.390625,0,1,0,0,0,0,0,0
49.0,5599095.0,31.5,7,27461.0,6.76,0.122,1,4.0,0.0,2288.4166666666665,172279.84615384616,1.2073377559520321e-06,0.08163265306122448,0,1,0,0,0,0,0,0
87.0,4149295.0,35.8,6,14520.0,8.91,0.11,1,21.0,0.0,1210.0,112752.58152173914,2.147352225534163e-06,0.2413793103448276,1,0,0,0,0,0,0,0
81.0,1535181.0,57.8,5,17246.0,14.555,0.366,0,3.0,1.0,1437.1666666666667,26108.520408163266,9.480960563633497e-06,0.037037037037037035,0,1,0,0,0,1,0,0
67.0,4331552.0,48.3,2,13336.0,22.84,0.166,0,29.0,1.0,1111.3333333333333,87861.0953346856,5.272935596078358e-06,0.43283582089552236,0,1,0,0,0,0,0,1
84.0,1155882.0,44.6,7,26211.0,9.76,0.006,1,24.0,1.0,2184.25,25348.28947368421,8.44376117652046e-06,0.2857142857142857,0,1,0,0,0,0,1,0
72.0,948131.0,39.2,6,4858.0,16.27,0.629,1,22.0,1.0,404.8333333333333,23585.348258706465,1.7160057882235807e-05,0.3055555555555556,1,0,0,0,0,1,0,0
98.0,704270.0,61.1,1,32539.0,19.7,0.782,1,20.0,1.0,2711.5833333333335,11340.901771336554,2.7972186842848846e-05,0.20408163265306123,0,0,0,0,0,0,1,0
92.0,94417.0,73.8,1,21745.0,7.03,0.492,1,14.0,1.0,1812.0833333333333,1262.25935828877,7.445614183736152e-05,0.15217391304347827,0,0,0,0,0,0,1,0
34.0,4626942.0,22.2,4,17332.5,17.83,0.072,0,14.0,1.0,1444.375,199437.1551724138,3.853516241717263e-06,0.4117647058823529,0,1,0,0,0,0,1,0
68.0,1064560.0,66.5,7,7629.0,10.01,0.181,1,30.0,0.0,635.75,15771.25925925926,9.402936985292529e-06,0.4411764705882353,0,0,1,0,0,1,0,0
80.0,1412791.0,52.0,7,21908.0,6.48,0.165,1,4.0,0.0,1825.6666666666667,26656.43396226415,4.586662438632156e-06,0.05,0,0,1,0,0,1,0,0
62.0,1980850.0,31.9,7,11639.0,11.1,0.663,0,17.0,1.0,969.9166666666666,60208.20668693009,5.603652167679447e-06,0.27419354838709675,0,0,0,0,0,1,0,0
89.0,3104618.0,50.9,4,29452.0,16.77,0.425,0,7.0,1.0,2454.3333333333335,59819.22928709056,5.401628992156525e-06,0.07865168539325842,0,0,0,0,0,0,0,1
58.0,2735303.0,56.8,7,14068.0,19.43,0.617,1,13.0,1.0,1172.3333333333333,47323.581314878895,7.1034151962633765e-06,0.22413793103448276,0,0,0,1,0,0,0,0
75.0,72197.95,31.5,5,25399.0,18.83,0.329,1,4.0,1.0,2116.5833333333335,2221.4753846153844,0.000260807117001009,0.05333333333333334,0,0,1,0,0,0,0,0
65.0,5089676.0,9.0,4,8029.0,6.32,0.564,0,19.0,1.0,669.0833333333334,508967.6,1.2417290920425795e-06,0.2923076923076923,0,0,1,1,0,0,0,0
81.0,5946795.44,53.8,6,19828.0,16.97,0.467,1,6.0,1.0,1652.3333333333333,108518.16496350366,2.8536372770143107e-06,0.07407407407407407,1,0,0,1,0,0,0,0
96.0,3021193.0,86.7,6,18211.0,22.44,0.39,1,20.0,1.0,1517.5833333333333,34449.17901938426,7.427526997604259e-06,0.20833333333333334,0,0,0,0,0,0,0,1
90.0,2447445.0,73.5,6,18313.0,8.65,0.156,0,19.0,0.0,1526.0833333333333,32851.61073825503,3.534296568749627e-06,0.2111111111111111,0,1,0,0,0,1,0,0
71.0,880336.0,1.8,6,9653.0,13.9,0.602,1,9.0,1.0,804.4166666666666,314405.7142857143,1.5789407919921577e-05,0.1267605633802817,0,0,1,0,0,0,0,0
78.0,4902107.0,17.6,5,30088.0,15.79,0.814,0,11.0,1.0,2507.3333333333335,263554.1397849462,3.2210632650280245e-06,0.14102564102564102,0,0,0,0,0,1,0,0
39.0,5707709.0,12.8,5,19352.0,18.45,0.794,1,11.0,1.0,1612.6666666666667,413602.10144927533,3.2324697645815923e-06,0.28205128205128205,0,0,1,0,0,0,0,0
82.0,2289221.0,27.8,5,31407.0,18.63,0.121,1,3.0,1.0,2617.25,79486.84027777778,8.138136013021017e-06,0.036585365853658534,1,0,0,0,0,0,1,0
93.0,3916487.0,27.6,3,34518.0,15.17,0.143,1,18.0,1.0,2876.5,136940.1048951049,3.8733681808804215e-06,0.1935483870967742,0,1,0,0,0,0,0,1
76.0,4232456.0,8.8,5,31879.0,10.76,0.084,0,18.0,0.0,2656.5833333333335,431883.2653061224,2.5422585510024084e-06,0.23684210526315788,1,0,0,0,0,0,0,1
22.0,2272693.0,2.8,5,15235.0,6.18,0.165,0,14.0,0.0,1269.5833333333333,598077.105263158,2.7192398096708133e-06,0.6363636363636364,0,1,0,0,0,1,0,0
24.0,325898.0,8.0,4,17332.5,12.3,0.043,0,16.0,1.0,1444.375,36210.88888888889,3.774175434720573e-05,0.6666666666666666,0,0,0,0,0,0,1,0
81.0,689338.0,45.4,3,21778.0,23.21,0.161,0,20.0,1.0,1814.8333333333333,14856.422413793103,3.3669935982151016e-05,0.24691358024691357,0,1,0,0,0,0,0,0
66.0,72197.95,40.1,5,7620.0,5.56,0.337,0,18.0,1.0,635.0,1756.6411192214111,7.700943019254436e-05,0.2727272727272727,1,0,0,0,0,0,1,0
68.0,4836577.0,11.6,6,33367.0,21.21,0.427,1,3.0,1.0,2780.5833333333335,383855.31746031746,4.385331943369879e-06,0.04411764705882353,0,1,0,1,0,0,0,0
80.0,506264.0,29.8,7,4209.0,17.15,0.563,1,6.0,1.0,350.75,16437.142857142855,3.387553949018794e-05,0.075,0,0,0,0,0,0,0,0
69.0,1256390.0,45.0,1,23879.0,12.53,0.121,1,23.0,1.0,1989.9166666666667,27312.82608695652,9.97300999450012e-06,0.3333333333333333,0,0,0,0,1,0,0,0
81.0,483809.0,40.5,7,18503.0,6.34,0.392,0,18.0,1.0,1541.9166666666667,11658.048192771084,1.3104317810710817e-05,0.2222222222222222,0,0,1,0,1,0,0,0
36.0,2654432.0,11.7,1,25926.0,19.46,0.238,0,4.0,1.0,2160.5,209010.39370078742,7.331132486674179e-06,0.1111111111111111,0,0,1,0,1,0,0,0
92.0,3050555.0,17.9,6,14823.0,18.77,0.455,1,15.0,1.0,1235.25,161405.02645502647,6.152976703263274e-06,0.16304347826086957,0,0,1,0,0,0,1,0
30.0,5598769.0,17.8,2,3843.0,15.71,0.707,1,5.0,1.0,320.25,297806.8617021277,2.8059734548838407e-06,0.16666666666666666,0,1,0,0,0,1,0,0
75.0,4792109.0,61.8,4,22907.0,21.08,0.152,1,3.0,1.0,1908.9166666666667,76307.46815286625,4.39889735419262e-06,0.04,0,0,1,1,0,0,0,0
86.0,5923393.0,75.2,7,9654.0,21.55,0.301,1,11.0,1.0,804.5,77734.81627296588,3.6381169309352037e-06,0.12790697674418605,0,0,1,0,1,0,0,0
48.0,1279029.0,9.7,6,20744.0,20.57,0.663,1,8.0,1.0,1728.6666666666667,119535.42056074768,1.6082500019546062e-05,0.16666666666666666,1,0,0,0,0,1,0,0
86.0,140645.0,2.3,2,1567.0,17.86,0.637,0,15.0,1.0,130.58333333333334,42619.696969696975,0.00012698548127924007,0.1744186046511628,0,0,1,0,0,0,1,0
95.0,1190837.0,63.4,3,21916.0,11.88,0.51,0,30.0,1.0,1826.3333333333333,18491.257763975154,9.97616804300837e-06,0.3157894736842105,0,0,1,0,0,0,0,1
61.0,346221.0,32.2,7,14736.0,20.39,0.599,0,16.0,1.0,1228.0,10428.343373493975,5.889284909682227e-05,0.26229508196721313,0,1,0,0,0,1,0,0
98.0,1183580.0,39.5,7,26625.0,9.4,0.722,1,6.0,1.0,2218.75,29224.197530864196,7.941999744842136e-06,0.061224489795918366,1,0,0,0,0,0,0,1
44.0,5053048.0,35.0,3,31911.0,20.76,0.1,0,9.0,1.0,2659.25,140362.44444444444,4.1084105853713275e-06,0.20454545454545456,0,1,0,0,0,0,0,1
30.0,2494272.0,3.8,4,6911.0,12.52,0.567,0,22.0,1.0,575.9166666666666,519640.0,5.019498667547618e-06,0.7333333333333333,0,0,0,0,0,1,0,0
78.0,5177395.0,34.8,5,32102.0,8.75,0.106,0,30.0,0.0,2675.1666666666665,144619.9720670391,1.6900387762496822e-06,0.38461538461538464,0,1,0,0,0,0,0,0
98.0,4780415.0,61.8,1,4552.0,17.48,0.793,1,2.0,1.0,379.3333333333333,76121.25796178344,3.6565855356521273e-06,0.02040816326530612,0,0,1,0,0,0,0,1
91.0,2023450.0,91.0,5,1178.0,21.83,0.712,0,6.0,1.0,98.16666666666667,21994.021739130436,1.0788499449702513e-05,0.06593406593406594,1,0,0,0,0,1,0,0
89.0,2660222.0,27.7,1,13727.0,18.46,0.088,0,4.0,1.0,1143.9166666666667,92690.66202090593,6.939267873407605e-06,0.0449438202247191,0,0,1,0,0,1,0,0
79.0,4438315.0,61.0,3,8398.0,21.89,0.681,0,25.0,1.0,699.8333333333334,71585.7258064516,4.932050804854814e-06,0.31645569620253167,0,0,0,0,1,0,0,0
96.0,1557744.0,0.3,5,6844.0,17.04,0.164,0,14.0,1.0,570.3333333333334,1198264.6153846153,1.093888922769773e-05,0.14583333333333334,1,0,0,1,0,0,0,0
88.0,5697014.0,33.2,7,11336.0,8.55,0.673,1,26.0,1.0,944.6666666666666,166579.35672514618,1.5007859378990577e-06,0.29545454545454547,0,0,1,0,1,0,0,0
96.0,1792220.0,82.2,5,17942.0,13.3,0.389,1,11.0,1.0,1495.1666666666667,21541.10576923077,7.420959803506376e-06,0.11458333333333333,1,0,0,0,0,0,1,0
100.0,4015718.0,99.2,3,13186.0,17.91,0.76,0,21.0,1.0,1098.8333333333333,40077.025948103794,4.459973419454897e-06,0.21,0,0,0,1,0,0,0,0
59.0,4017582.0,54.4,6,28293.0,15.5,0.611,0,15.0,1.0,2357.75,72519.53068592057,3.858041016203025e-06,0.2542372881355932,0,1,0,0,0,0,1,0
64.0,2876875.0,60.7,3,2991.0,11.24,0.085,0,15.0,1.0,249.25,46626.82333873582,3.907015804643649e-06,0.234375,1,0,0,0,0,0,1,0
81.0,1845646.0,59.3,1,14428.0,17.05,0.263,1,22.0,1.0,1202.3333333333333,30607.728026533998,9.237952869644088e-06,0.2716049382716049,1,0,0,0,0,0,0,1
86.0,1823239.0,77.8,2,29133.0,14.555,0.434,0,20.0,1.0,2427.75,23137.55076142132,7.9830411794388e-06,0.23255813953488372,0,0,1,0,0,0,0,0
75.0,4909727.0,28.6,6,5362.0,20.52,0.675,0,21.0,1.0,446.8333333333333,165869.15540540538,4.179457599280449e-06,0.28,0,0,0,1,0,0,0,0
81.0,5156030.0,46.4,3,855.0,17.88,0.069,1,2.0,1.0,71.25,108777.00421940928,3.467783649865565e-06,0.024691358024691357,0,0,0,0,0,0,1,0
38.0,1300573.0,31.0,3,17738.0,16.45,0.186,0,15.0,1.0,1478.1666666666667,40642.90625,1.2648261459939995e-05,0.39473684210526316,0,1,0,0,0,0,0,1
99.0,5316470.0,2.3,1,28276.0,10.3,0.307,1,15.0,1.0,2356.3333333333335,1611051.5151515151,1.93737537550755e-06,0.15151515151515152,1,0,0,0,0,0,0,0
78.0,5552322.0,64.7,4,9073.0,22.37,0.525,0,17.0,1.0,756.0833333333334,84510.22831050228,4.028944281519645e-06,0.21794871794871795,0,1,0,0,0,0,0,1
32.0,4608229.0,7.9,2,1444.0,6.55,0.573,1,8.0,1.0,120.33333333333333,517778.5393258427,1.4213700271036818e-06,0.25,1,0,0,1,0,0,0,0
64.0,5287422.0,37.0,6,34102.0,20.3,0.335,0,15.0,1.0,2841.8333333333335,139142.68421052632,3.839299409182886e-06,0.234375,0,0,1,0,0,1,0,0
61.0,2384612.0,39.5,5,28463.0,17.06,0.809,1,15.0,1.0,2371.9166666666665,58879.30864197531,7.154200702587799e-06,0.2459016393442623,1,0,0,1,0,0,0,0
82.0,4807290.0,31.5,4,5668.0,20.54,0.829,1,12.0,1.0,472.3333333333333,147916.61538461538,4.272676648865234e-06,0.14634146341463414,0,0,1,0,1,0,0,0
46.0,282104.0,31.3,6,33154.0,10.3,0.739,0,12.0,1.0,2762.8333333333335,8733.869969040248,3.6511228088832174e-05,0.2608695652173913,0,0,0,0,1,0,0,0
79.0,5223574.0,78.2,7,8646.0,13.02,0.006,1,9.0,1.0,720.5,65954.21717171717,2.492545813930115e-06,0.11392405063291139,0,0,0,0,0,0,0,1
26.0,2002547.0,19.2,1,5790.0,16.04,0.581,0,25.0,1.0,482.5,99135.9900990099,8.009795520506874e-06,0.9615384615384616,0,1,0,0,1,0,0,0
77.0,4795882.0,16.6,4,528.0,7.89,0.627,1,24.0,1.0,44.0,272493.2954545454,1.6451610683580063e-06,0.3116883116883117,0,1,0,1,0,0,0,0
51.0,5839279.0,22.7,3,10583.0,11.06,0.493,0,5.0,1.0,881.9166666666666,246383.0801687764,1.8940691318107712e-06,0.09803921568627451,0,1,0,1,0,0,0,0
49.0,3970914.0,24.6,2,16377.0,14.555,0.085,0,14.0,0.0,1364.75,155113.828125,3.665402054690166e-06,0.2857142857142857,1,0,0,0,0,0,1,0
58.0,3307481.0,7.4,5,13019.0,13.75,0.27,0,27.0,1.0,1084.9166666666667,393747.7380952381,4.1572410673739115e-06,0.46551724137931033,0,0,0,0,0,0,0,0
21.0,2719548.0,5.4,1,27961.0,16.41,0.253,0,14.0,1.0,2330.0833333333335,424929.375,6.034088740449244e-06,0.6666666666666666,0,0,1,1,0,0,0,0
97.0,783091.0,69.7,5,15941.0,5.42,0.086,0,10.0,1.0,1328.4166666666667,11076.251768033946,6.921281279849622e-06,0.10309278350515463,0,0,1,0,0,0,1,0
96.0,2370789.0,49.0,5,9677.0,14.555,0.156,1,6.0,1.0,806.4166666666666,47415.78,6.139303776378338e-06,0.0625,0,0,0,0,0,1,0,0
31.0,3381180.0,4.7,1,22424.0,10.98,0.523,1,9.0,1.0,1868.6666666666667,593189.4736842106,3.247386046473111e-06,0.2903225806451613,1,0,0,0,0,0,0,0
58.0,5563407.0,49.4,6,12993.0,16.01,0.261,1,14.0,1.0,1082.75,110385.05952380953,2.8777324977783403e-06,0.2413793103448276,0,1,0,1,0,0,0,0
65.0,5899842.0,12.0,1,4282.0,8.14,0.483,1,10.0,1.0,356.8333333333333,453834.0,1.37969773093962e-06,0.15384615384615385,0,0,0,0,0,0,0,0
46.0,2958934.5,16.3,3,14298.0,13.67,0.774,1,12.0,1.0,1191.5,171036.67630057802,4.619904692075917e-06,0.2608695652173913,0,1,0,0,1,0,0,0
